,Time,Capcity,Naive Occupancy
56357,1117.0,12.0,0.833
56358,1118.0,12.0,0.833
56359,1119.0,12.0,0.833
56360,1120.0,12.0,0.833
56361,1121.0,12.0,0.833
56362,1122.0,12.0,0.833
56363,1123.0,12.0,0.833
56364,1124.0,12.0,0.833
56365,1125.0,12.0,0.833
56366,1126.0,12.0,0.833
56367,1127.0,12.0,0.833
56368,1128.0,12.0,0.833
56369,1129.0,12.0,0.833
56370,1130.0,12.0,0.833
56371,1131.0,12.0,0.833
56372,1132.0,12.0,0.833
56373,1133.0,12.0,0.833
56374,1134.0,12.0,0.833
56375,1135.0,12.0,0.833
56376,1136.0,12.0,0.833
56377,1137.0,12.0,0.833
56378,1138.0,12.0,0.833
56379,1139.0,12.0,0.833
56380,1140.0,12.0,0.833
56381,1141.0,12.0,0.833
56382,1142.0,12.0,0.833
56383,1143.0,12.0,0.833
56384,1144.0,12.0,0.833
56385,1145.0,12.0,0.833
56386,1146.0,12.0,0.833
56387,1147.0,12.0,0.833
56388,1148.0,12.0,0.833
56389,1149.0,12.0,0.833
56390,1150.0,12.0,0.833
56391,1151.0,12.0,0.833
56392,1152.0,12.0,0.833
56393,1153.0,12.0,0.833
56394,1154.0,12.0,0.833
56395,1155.0,12.0,0.833
56396,1156.0,12.0,0.833
56397,1157.0,12.0,0.833
56398,1158.0,12.0,0.833
56399,1159.0,12.0,0.833
56400,1200.0,12.0,0.833
56401,1201.0,12.0,0.833
56402,1202.0,12.0,0.833
56403,1203.0,12.0,0.833
56404,1204.0,12.0,0.833
56405,1205.0,12.0,0.833
56406,1206.0,12.0,0.833
56407,1207.0,12.0,0.833
56408,1208.0,12.0,0.833
56409,1209.0,12.0,0.833
56410,1210.0,12.0,0.833
56411,1211.0,12.0,0.833
56412,1212.0,12.0,0.833
56413,1213.0,12.0,0.833
56414,1214.0,12.0,0.833
56415,1215.0,12.0,0.833
56416,1216.0,12.0,0.833
56417,1217.0,12.0,0.833
56418,1218.0,12.0,0.833
56419,1219.0,12.0,0.833
56420,1220.0,12.0,0.833
56421,1221.0,12.0,0.833
56422,1222.0,12.0,0.833
56423,1223.0,12.0,0.833
56424,1224.0,12.0,0.833
56425,1225.0,12.0,0.833
56426,1226.0,12.0,0.833
56427,1227.0,12.0,0.833
56428,1228.0,12.0,0.833
56429,1229.0,12.0,0.833
56430,1230.0,12.0,0.833
56431,1231.0,12.0,0.833
56432,1232.0,12.0,0.833
56433,1233.0,12.0,0.833
56434,1234.0,12.0,0.833
56435,1235.0,12.0,0.833
56436,1236.0,12.0,0.833
56437,1237.0,12.0,0.833
56438,1238.0,12.0,0.833
56439,1239.0,12.0,0.833
56440,1240.0,12.0,0.833
56441,1241.0,12.0,0.833
56442,1242.0,12.0,0.833
56443,1243.0,12.0,0.833
56444,1244.0,12.0,0.833
56445,1245.0,12.0,0.833
56446,1246.0,12.0,0.833
56447,1247.0,12.0,0.833
56448,1248.0,12.0,0.833
56449,1249.0,12.0,0.833
56450,1250.0,12.0,0.833
56451,1251.0,12.0,0.833
56452,1252.0,12.0,0.833
56453,1253.0,12.0,0.833
56454,1254.0,12.0,0.833
56455,1255.0,12.0,0.833
56456,1256.0,12.0,0.833
56457,1257.0,12.0,0.833
56458,1258.0,12.0,0.833
56459,1259.0,12.0,0.833
56460,1300.0,12.0,0.833
56461,1301.0,12.0,0.833
56462,1302.0,12.0,0.833
56463,1303.0,12.0,0.833
56464,1304.0,12.0,0.833
56465,1305.0,12.0,0.833
56466,1306.0,12.0,0.833
56467,1307.0,12.0,0.833
56468,1308.0,12.0,0.833
56469,1309.0,12.0,0.833
56470,1310.0,12.0,0.833
56471,1311.0,12.0,0.833
56472,1312.0,12.0,0.833
56473,1313.0,12.0,0.833
56474,1314.0,12.0,0.833
56475,1315.0,12.0,0.833
56476,1316.0,12.0,0.833
56477,1317.0,12.0,0.833
56478,1318.0,12.0,0.833
56479,1319.0,12.0,0.833
56480,1320.0,12.0,0.833
56481,1321.0,12.0,0.833
56482,1322.0,12.0,0.833
56483,1323.0,12.0,0.833
56484,1324.0,12.0,0.833
56485,1325.0,12.0,0.833
56486,1326.0,12.0,0.833
56487,1327.0,12.0,0.833
56488,1328.0,12.0,0.833
56489,1329.0,12.0,0.833
56490,1330.0,12.0,0.833
56491,1331.0,12.0,0.833
56492,1332.0,12.0,0.833
56493,1333.0,12.0,0.833
56494,1334.0,12.0,0.833
56495,1335.0,12.0,0.833
56496,1336.0,12.0,0.833
56497,1337.0,12.0,0.833
56498,1338.0,12.0,0.833
56499,1339.0,12.0,0.833
56500,1340.0,12.0,0.833
56501,1341.0,12.0,0.833
56502,1342.0,12.0,0.833
56503,1343.0,12.0,0.833
56504,1344.0,12.0,0.833
56505,1345.0,12.0,0.833
56506,1346.0,12.0,0.833
56507,1347.0,12.0,0.833
56508,1348.0,12.0,0.833
56509,1349.0,12.0,0.833
56510,1350.0,12.0,0.833
56511,1351.0,12.0,0.833
56512,1352.0,12.0,0.833
56513,1353.0,12.0,0.833
56514,1354.0,12.0,0.833
56515,1355.0,12.0,0.833
56516,1356.0,12.0,0.833
56517,1357.0,12.0,0.833
56518,1358.0,12.0,0.833
56519,1359.0,12.0,0.833
56520,1400.0,12.0,0.833
56521,1401.0,12.0,0.833
56522,1402.0,12.0,0.833
56523,1403.0,12.0,0.833
56524,1404.0,12.0,0.833
56525,1405.0,12.0,0.833
56526,1406.0,12.0,0.833
56527,1407.0,12.0,0.833
56528,1408.0,12.0,0.833
56529,1409.0,12.0,0.833
56530,1410.0,12.0,0.833
56531,1411.0,12.0,0.833
56532,1412.0,12.0,0.833
56533,1413.0,12.0,0.833
56534,1414.0,12.0,0.833
56535,1415.0,12.0,0.75
56536,1416.0,12.0,0.75
56537,1417.0,12.0,0.75
56538,1418.0,12.0,0.75
56539,1419.0,12.0,0.75
56540,1420.0,12.0,0.75
56541,1421.0,12.0,0.75
56542,1422.0,12.0,0.75
56543,1423.0,12.0,0.75
56544,1424.0,12.0,0.75
56545,1425.0,12.0,0.75
56546,1426.0,12.0,0.75
56547,1427.0,12.0,0.75
56548,1428.0,12.0,0.75
56549,1429.0,12.0,0.75
56550,1430.0,12.0,0.75
56551,1431.0,12.0,0.667
56552,1432.0,12.0,0.667
56553,1433.0,12.0,0.667
56554,1434.0,12.0,0.667
56555,1435.0,12.0,0.667
56556,1436.0,12.0,0.5
56557,1437.0,12.0,0.5
56558,1438.0,12.0,0.417
56559,1439.0,12.0,0.417
56560,1440.0,12.0,0.417
56561,1441.0,12.0,0.417
56562,1442.0,12.0,0.417
56563,1443.0,12.0,0.417
56564,1444.0,12.0,0.333
56565,1445.0,12.0,0.333
56566,1446.0,12.0,0.333
56567,1447.0,12.0,0.333
56568,1448.0,12.0,0.333
56569,1449.0,12.0,0.333
56570,1450.0,12.0,0.333
56571,1451.0,12.0,0.333
56572,1452.0,12.0,0.333
56573,1453.0,12.0,0.333
56574,1454.0,12.0,0.333
56575,1455.0,12.0,0.333
56576,1456.0,12.0,0.333
56577,1457.0,12.0,0.333
56578,1458.0,12.0,0.333
56579,1459.0,12.0,0.333
56580,1500.0,12.0,0.333
56581,1501.0,12.0,0.333
56582,1502.0,12.0,0.333
56583,1503.0,12.0,0.333
56584,1504.0,12.0,0.333
56585,1505.0,12.0,0.333
56586,1506.0,12.0,0.333
56587,1507.0,12.0,0.333
56588,1508.0,12.0,0.333
56589,1509.0,12.0,0.333
56590,1510.0,12.0,0.25
56591,1511.0,12.0,0.25
56592,1512.0,12.0,0.25
56593,1513.0,12.0,0.25
56594,1514.0,12.0,0.25
56595,1515.0,12.0,0.25
56596,1516.0,12.0,0.25
56597,1517.0,12.0,0.25
56598,1518.0,12.0,0.25
56599,1519.0,12.0,0.25
56600,1520.0,12.0,0.25
56601,1521.0,12.0,0.25
56602,1522.0,12.0,0.25
56603,1523.0,12.0,0.25
56604,1524.0,12.0,0.25
56605,1525.0,12.0,0.25
56606,1526.0,12.0,0.25
56607,1527.0,12.0,0.25
56608,1528.0,12.0,0.25
56609,1529.0,12.0,0.25
56610,1530.0,12.0,0.25
56611,1531.0,12.0,0.25
56612,1532.0,12.0,0.25
56613,1533.0,12.0,0.25
56614,1534.0,12.0,0.25
56615,1535.0,12.0,0.25
56616,1536.0,12.0,0.25
56617,1537.0,12.0,0.25
56618,1538.0,12.0,0.25
56619,1539.0,12.0,0.25
56620,1540.0,12.0,0.25
56621,1541.0,12.0,0.25
56622,1542.0,12.0,0.25
56623,1543.0,12.0,0.25
56624,1544.0,12.0,0.25
56625,1545.0,12.0,0.25
56626,1546.0,12.0,0.25
56627,1547.0,12.0,0.25
56628,1548.0,12.0,0.25
56629,1549.0,12.0,0.25
56630,1550.0,12.0,0.167
56631,1551.0,12.0,0.167
56632,1552.0,12.0,0.167
56633,1553.0,12.0,0.167
56634,1554.0,12.0,0.167
56635,1555.0,12.0,0.167
56636,1556.0,12.0,0.167
56637,1557.0,12.0,0.167
56638,1558.0,12.0,0.167
56639,1559.0,12.0,0.167
56640,1600.0,12.0,0.167
56641,1601.0,12.0,0.167
56642,1602.0,12.0,0.25
56643,1603.0,12.0,0.167
56644,1604.0,12.0,0.167
56645,1605.0,12.0,0.167
56646,1606.0,12.0,0.167
56647,1607.0,12.0,0.167
56648,1608.0,12.0,0.167
56649,1609.0,12.0,0.167
56650,1610.0,12.0,0.167
56651,1611.0,12.0,0.167
56652,1612.0,12.0,0.167
56653,1613.0,12.0,0.167
56654,1614.0,12.0,0.167
56655,1615.0,12.0,0.167
56656,1616.0,12.0,0.167
56657,1617.0,12.0,0.167
56658,1618.0,12.0,0.167
56659,1619.0,12.0,0.167
56660,1620.0,12.0,0.167
56661,1621.0,12.0,0.167
56662,1622.0,12.0,0.167
56663,1623.0,12.0,0.083
56664,1624.0,12.0,0.083
56665,1625.0,12.0,0.083
56666,1626.0,12.0,0.083
56667,1627.0,12.0,0.083
56668,1628.0,12.0,0.083
56669,1629.0,12.0,0.083
56670,1630.0,12.0,0.083
56671,1631.0,12.0,0.083
56672,1632.0,12.0,0.083
56673,1633.0,12.0,0.083
56674,1634.0,12.0,0.083
56675,1635.0,12.0,0.083
56676,1636.0,12.0,0.083
56677,1637.0,12.0,0.083
56678,1638.0,12.0,0.083
56679,1639.0,12.0,0.083
56680,1640.0,12.0,0.083
56681,1641.0,12.0,0.083
56682,1642.0,12.0,0.083
56683,1643.0,12.0,0.083
56684,1644.0,12.0,0.083
56685,1645.0,12.0,0.083
56686,1646.0,12.0,0.083
56687,1647.0,12.0,0.083
56688,1648.0,12.0,0.083
56689,1649.0,12.0,0.083
56690,1650.0,12.0,0.083
56691,1651.0,12.0,0.083
56692,1652.0,12.0,0.083
56693,1653.0,12.0,0.083
56694,1654.0,12.0,0.083
56695,1655.0,12.0,0.083
56696,1656.0,12.0,0.083
56697,1657.0,12.0,0.083
56698,1658.0,12.0,0.083
56699,1659.0,12.0,0.083
56700,1700.0,12.0,0.083
56701,1701.0,12.0,0.083
56702,1702.0,12.0,0.083
56703,1703.0,12.0,0.083
56704,1704.0,12.0,0.083
56705,1705.0,12.0,0.083
56706,1706.0,12.0,0.083
56707,1707.0,12.0,0.083
56708,1708.0,12.0,0.083
56709,1709.0,12.0,0.083
56710,1710.0,12.0,0.083
56711,1711.0,12.0,0.083
56712,1712.0,12.0,0.083
56713,1713.0,12.0,0.083
56714,1714.0,12.0,0.083
56715,1715.0,12.0,0.083
56716,1716.0,12.0,0.083
56717,1717.0,12.0,0.083
56718,1718.0,12.0,0.083
56719,1719.0,12.0,0.083
56720,1720.0,12.0,0.083
56721,1721.0,12.0,0.083
56722,1722.0,12.0,0.083
56723,1723.0,12.0,0.083
56724,1724.0,12.0,0.083
56725,1725.0,12.0,0.083
56726,1726.0,12.0,0.083
56727,1727.0,12.0,0.083
56728,1728.0,12.0,0.083
56729,1729.0,12.0,0.083
56730,1730.0,12.0,0.083
56731,1731.0,12.0,0.083
56732,1732.0,12.0,0.083
56733,1733.0,12.0,0.083
56734,1734.0,12.0,0.083
56735,1735.0,12.0,0.083
56736,1736.0,12.0,0.083
56737,1737.0,12.0,0.083
56738,1738.0,12.0,0.083
56739,1739.0,12.0,0.083
56740,1740.0,12.0,0.083
56741,1741.0,12.0,0.083
56742,1742.0,12.0,0.083
56743,1743.0,12.0,0.083
56744,1744.0,12.0,0.083
56745,1745.0,12.0,0.083
56746,1746.0,12.0,0.083
56747,1747.0,12.0,0.083
56748,1748.0,12.0,0.083
56749,1749.0,12.0,0.083
56750,1750.0,12.0,0.083
56751,1751.0,12.0,0.083
56752,1752.0,12.0,0.083
56753,1753.0,12.0,0.083
56754,1754.0,12.0,0.083
56755,1755.0,12.0,0.083
56756,1756.0,12.0,0.083
56757,1757.0,12.0,0.083
56758,1758.0,12.0,0.083
56759,1759.0,12.0,0.083
56760,1800.0,12.0,0.083
56761,1801.0,12.0,0.0
56762,1802.0,12.0,0.0
56763,1803.0,12.0,0.0
56764,1804.0,12.0,0.0
56765,1805.0,12.0,0.0
56766,1806.0,12.0,0.0
56767,1807.0,12.0,0.0
56768,1808.0,12.0,0.0
56769,1809.0,12.0,0.0
56770,1810.0,12.0,0.0
56771,1811.0,12.0,0.0
56772,1812.0,12.0,0.0
56773,1813.0,12.0,0.0
56774,1814.0,12.0,0.0
56775,1815.0,12.0,0.0
56776,1816.0,12.0,0.0
56777,1817.0,12.0,0.0
56778,1818.0,12.0,0.0
56779,1819.0,12.0,0.0
56780,1820.0,12.0,0.0
56781,1821.0,12.0,0.0
56782,1822.0,12.0,0.0
56783,1823.0,12.0,0.0
56784,1824.0,12.0,0.0
56785,1825.0,12.0,0.0
56786,1826.0,12.0,0.0
56787,1827.0,12.0,0.0
56788,1828.0,12.0,0.0
56789,1829.0,12.0,0.0
56790,1830.0,12.0,0.0
56791,1831.0,12.0,0.0
56792,1832.0,12.0,0.0
56793,1833.0,12.0,0.0
56794,1834.0,12.0,0.0
56795,1835.0,12.0,0.0
56796,1836.0,12.0,0.0
56797,1837.0,12.0,0.0
56798,1838.0,12.0,0.0
56799,1839.0,12.0,0.0
56800,1840.0,12.0,0.0
56801,1841.0,12.0,0.0
56802,1842.0,12.0,0.0
56803,1843.0,12.0,0.0
56804,1844.0,12.0,0.0
56805,1845.0,12.0,0.0
56806,1846.0,12.0,0.0
56807,1847.0,12.0,0.0
56808,1848.0,12.0,0.0
56809,1849.0,12.0,0.0
56810,1850.0,12.0,0.0
56811,1851.0,12.0,0.0
56812,1852.0,12.0,0.0
56813,1853.0,12.0,0.0
56814,1854.0,12.0,0.0
56815,1855.0,12.0,0.0
56816,1856.0,12.0,0.0
56817,1857.0,12.0,0.0
56818,1858.0,12.0,0.0
56819,1859.0,12.0,0.0
56820,1900.0,12.0,0.0
56821,1901.0,12.0,0.0
56822,1902.0,12.0,0.0
56823,1903.0,12.0,0.0
56824,1904.0,12.0,0.0
56825,1905.0,12.0,0.0
56826,1906.0,12.0,0.0
56827,1907.0,12.0,0.0
56828,1908.0,12.0,0.0
56829,1909.0,12.0,0.0
56830,1910.0,12.0,0.0
56831,1911.0,12.0,0.0
56832,1912.0,12.0,0.0
56833,1913.0,12.0,0.0
56834,1914.0,12.0,0.0
56835,1915.0,12.0,0.0
56836,1916.0,12.0,0.0
56837,1917.0,12.0,0.0
56838,1918.0,12.0,0.0
56839,1919.0,12.0,0.0
56840,1920.0,12.0,0.0
56841,1921.0,12.0,0.0
56842,1922.0,12.0,0.0
56843,1923.0,12.0,0.0
56844,1924.0,12.0,0.0
56845,1925.0,12.0,0.0
56846,1926.0,12.0,0.0
56847,1927.0,12.0,0.0
56848,1928.0,12.0,0.0
56849,1929.0,12.0,0.0
56850,1930.0,12.0,0.0
56851,1931.0,12.0,0.0
56852,1932.0,12.0,0.0
56853,1933.0,12.0,0.0
56854,1934.0,12.0,0.0
56855,1935.0,12.0,0.0
56856,1936.0,12.0,0.0
56857,1937.0,12.0,0.0
56858,1938.0,12.0,0.0
56859,1939.0,12.0,0.0
56860,1940.0,12.0,0.0
56861,1941.0,12.0,0.0
56862,1942.0,12.0,0.0
56863,1943.0,12.0,0.0
56864,1944.0,12.0,0.0
56865,1945.0,12.0,0.0
56866,1946.0,12.0,0.0
56867,1947.0,12.0,0.0
56868,1948.0,12.0,0.0
56869,1949.0,12.0,0.0
56870,1950.0,12.0,0.0
56871,1951.0,12.0,0.0
56872,1952.0,12.0,0.0
56873,1953.0,12.0,0.0
56874,1954.0,12.0,0.0
56875,1955.0,12.0,0.0
56876,1956.0,12.0,0.0
56877,1957.0,12.0,0.0
56878,1958.0,12.0,0.0
56879,1959.0,12.0,0.0
56880,800.0,12.0,0.667
56881,801.0,12.0,0.667
56882,802.0,12.0,0.667
56883,803.0,12.0,0.75
56884,804.0,12.0,0.833
56885,805.0,12.0,0.833
56886,806.0,12.0,0.833
56887,807.0,12.0,0.833
56888,808.0,12.0,0.833
56889,809.0,12.0,0.833
56890,810.0,12.0,0.833
56891,811.0,12.0,0.833
56892,812.0,12.0,0.833
56893,813.0,12.0,0.833
56894,814.0,12.0,0.833
56895,815.0,12.0,0.833
56896,816.0,12.0,0.833
56897,817.0,12.0,0.833
56898,818.0,12.0,0.833
56899,819.0,12.0,0.833
56900,820.0,12.0,0.833
56901,821.0,12.0,0.833
56902,822.0,12.0,0.833
56903,823.0,12.0,0.833
56904,824.0,12.0,0.833
56905,825.0,12.0,0.833
56906,826.0,12.0,0.833
56907,827.0,12.0,0.833
56908,828.0,12.0,0.833
56909,829.0,12.0,0.833
56910,830.0,12.0,0.833
56911,831.0,12.0,0.833
56912,832.0,12.0,0.833
56913,833.0,12.0,0.833
56914,834.0,12.0,0.833
56915,835.0,12.0,0.833
56916,836.0,12.0,0.833
56917,837.0,12.0,0.833
56918,838.0,12.0,0.833
56919,839.0,12.0,0.833
56920,840.0,12.0,0.833
56921,841.0,12.0,0.833
56922,842.0,12.0,0.833
56923,843.0,12.0,0.833
56924,844.0,12.0,0.833
56925,845.0,12.0,0.917
56926,846.0,12.0,0.917
56927,847.0,12.0,0.917
56928,848.0,12.0,0.917
56929,849.0,12.0,0.917
56930,850.0,12.0,0.917
56931,851.0,12.0,0.917
56932,852.0,12.0,0.917
56933,853.0,12.0,0.917
56934,854.0,12.0,0.917
56935,855.0,12.0,0.917
56936,856.0,12.0,0.917
56937,857.0,12.0,0.917
56938,858.0,12.0,0.917
56939,859.0,12.0,0.917
56940,900.0,12.0,0.917
56941,901.0,12.0,0.917
56942,902.0,12.0,0.917
56943,903.0,12.0,0.917
56944,904.0,12.0,0.917
56945,905.0,12.0,0.917
56946,906.0,12.0,0.917
56947,907.0,12.0,0.917
56948,908.0,12.0,0.917
56949,909.0,12.0,0.917
56950,910.0,12.0,0.917
56951,911.0,12.0,0.917
56952,912.0,12.0,0.917
56953,913.0,12.0,0.917
56954,914.0,12.0,0.917
56955,915.0,12.0,0.917
56956,916.0,12.0,0.917
56957,917.0,12.0,0.917
56958,918.0,12.0,0.917
56959,919.0,12.0,0.917
56960,920.0,12.0,0.917
56961,921.0,12.0,0.917
56962,922.0,12.0,0.917
56963,923.0,12.0,0.917
56964,924.0,12.0,0.917
56965,925.0,12.0,0.917
56966,926.0,12.0,0.917
56967,927.0,12.0,0.917
56968,928.0,12.0,0.917
56969,929.0,12.0,0.917
56970,930.0,12.0,0.917
56971,931.0,12.0,0.917
56972,932.0,12.0,0.917
56973,933.0,12.0,0.917
56974,934.0,12.0,0.917
56975,935.0,12.0,0.917
56976,936.0,12.0,0.917
56977,937.0,12.0,0.917
56978,938.0,12.0,0.917
56979,939.0,12.0,0.917
56980,940.0,12.0,0.917
56981,941.0,12.0,0.917
56982,942.0,12.0,0.917
56983,943.0,12.0,0.917
56984,944.0,12.0,0.917
56985,945.0,12.0,0.917
56986,946.0,12.0,0.917
56987,947.0,12.0,0.917
56988,948.0,12.0,0.917
56989,949.0,12.0,0.917
56990,950.0,12.0,0.917
56991,951.0,12.0,0.917
56992,952.0,12.0,0.917
56993,953.0,12.0,0.917
56994,954.0,12.0,0.917
56995,955.0,12.0,0.917
56996,956.0,12.0,0.917
56997,957.0,12.0,0.917
56998,958.0,12.0,0.917
56999,959.0,12.0,0.917
57000,1000.0,12.0,0.917
57001,1001.0,12.0,0.917
57002,1002.0,12.0,0.917
57003,1003.0,12.0,0.917
57004,1004.0,12.0,0.917
57005,1005.0,12.0,0.917
57006,1006.0,12.0,0.917
57007,1007.0,12.0,0.917
57008,1008.0,12.0,0.917
57009,1009.0,12.0,0.917
57010,1010.0,12.0,0.917
57011,1011.0,12.0,0.917
57012,1012.0,12.0,0.917
57013,1013.0,12.0,0.917
57014,1014.0,12.0,0.917
57015,1015.0,12.0,0.917
57016,1016.0,12.0,0.917
57017,1017.0,12.0,0.917
57018,1018.0,12.0,0.917
57019,1019.0,12.0,0.917
57020,1020.0,12.0,0.917
57021,1021.0,12.0,0.917
57022,1022.0,12.0,0.917
57023,1023.0,12.0,0.917
57024,1024.0,12.0,0.917
57025,1025.0,12.0,0.917
57026,1026.0,12.0,0.917
57027,1027.0,12.0,0.917
57028,1028.0,12.0,0.917
57029,1029.0,12.0,0.917
57030,1030.0,12.0,0.917
57031,1031.0,12.0,0.917
57032,1032.0,12.0,0.917
57033,1033.0,12.0,0.917
57034,1034.0,12.0,0.917
57035,1035.0,12.0,0.917
57036,1036.0,12.0,0.917
57037,1037.0,12.0,0.917
57038,1038.0,12.0,0.917
57039,1039.0,12.0,0.917
57040,1040.0,12.0,0.917
57041,1041.0,12.0,0.917
57042,1042.0,12.0,0.917
57043,1043.0,12.0,0.917
57044,1044.0,12.0,0.917
57045,1045.0,12.0,0.917
57046,1046.0,12.0,0.917
57047,1047.0,12.0,0.917
57048,1048.0,12.0,0.917
57049,1049.0,12.0,0.917
57050,1050.0,12.0,0.917
57051,1051.0,12.0,0.917
57052,1052.0,12.0,0.917
57053,1053.0,12.0,0.917
57054,1054.0,12.0,0.917
57055,1055.0,12.0,0.917
57056,1056.0,12.0,0.917
57057,1057.0,12.0,0.917
57058,1058.0,12.0,0.917
57059,1059.0,12.0,0.917
57060,1100.0,12.0,0.917
57061,1101.0,12.0,0.917
57062,1102.0,12.0,0.917
57063,1103.0,12.0,0.917
57064,1104.0,12.0,0.917
57065,1105.0,12.0,0.917
57066,1106.0,12.0,0.917
57067,1107.0,12.0,0.917
57068,1108.0,12.0,0.917
57069,1109.0,12.0,0.917
57070,1110.0,12.0,0.917
57071,1111.0,12.0,0.917
57072,1112.0,12.0,0.917
57073,1113.0,12.0,0.917
57074,1114.0,12.0,0.917
57075,1115.0,12.0,0.917
57076,1116.0,12.0,0.917
57077,1117.0,12.0,0.917
57078,1118.0,12.0,0.917
57079,1119.0,12.0,0.917
57080,1120.0,12.0,0.917
57081,1121.0,12.0,0.917
57082,1122.0,12.0,0.917
57083,1123.0,12.0,0.917
57084,1124.0,12.0,0.917
57085,1125.0,12.0,0.917
57086,1126.0,12.0,0.917
57087,1127.0,12.0,0.917
57088,1128.0,12.0,0.917
57089,1129.0,12.0,0.917
57090,1130.0,12.0,0.917
57091,1131.0,12.0,0.917
57092,1132.0,12.0,0.917
57093,1133.0,12.0,0.917
57094,1134.0,12.0,0.917
57095,1135.0,12.0,0.917
57096,1136.0,12.0,0.917
57097,1137.0,12.0,0.917
57098,1138.0,12.0,0.917
57099,1139.0,12.0,0.917
57100,1140.0,12.0,0.917
57101,1141.0,12.0,0.917
57102,1142.0,12.0,0.917
57103,1143.0,12.0,0.917
57104,1144.0,12.0,0.917
57105,1145.0,12.0,0.917
57106,1146.0,12.0,0.917
57107,1147.0,12.0,0.917
57108,1148.0,12.0,0.917
57109,1149.0,12.0,0.917
57110,1150.0,12.0,0.917
57111,1151.0,12.0,0.917
57112,1152.0,12.0,0.917
57113,1153.0,12.0,0.917
57114,1154.0,12.0,0.917
57115,1155.0,12.0,0.917
57116,1156.0,12.0,0.917
57117,1157.0,12.0,0.917
57118,1158.0,12.0,0.917
57119,1159.0,12.0,0.917
57120,1200.0,12.0,0.917
57121,1201.0,12.0,0.917
57122,1202.0,12.0,0.917
57123,1203.0,12.0,0.917
57124,1204.0,12.0,0.917
57125,1205.0,12.0,0.917
57126,1206.0,12.0,0.917
57127,1207.0,12.0,0.917
57128,1208.0,12.0,0.917
57129,1209.0,12.0,0.917
57130,1210.0,12.0,0.917
57131,1211.0,12.0,0.917
57132,1212.0,12.0,0.917
57133,1213.0,12.0,0.917
57134,1214.0,12.0,0.917
57135,1215.0,12.0,0.917
57136,1216.0,12.0,0.917
57137,1217.0,12.0,0.917
57138,1218.0,12.0,0.917
57139,1219.0,12.0,0.917
57140,1220.0,12.0,0.917
57141,1221.0,12.0,0.917
57142,1222.0,12.0,0.917
57143,1223.0,12.0,0.917
57144,1224.0,12.0,0.917
57145,1225.0,12.0,0.917
57146,1226.0,12.0,0.917
57147,1227.0,12.0,0.917
57148,1228.0,12.0,0.917
57149,1229.0,12.0,0.917
57150,1230.0,12.0,0.917
57151,1231.0,12.0,0.917
57152,1232.0,12.0,0.917
57153,1233.0,12.0,0.917
57154,1234.0,12.0,0.917
57155,1235.0,12.0,0.917
57156,1236.0,12.0,0.917
57157,1237.0,12.0,0.917
57158,1238.0,12.0,0.917
57159,1239.0,12.0,0.917
57160,1240.0,12.0,0.917
57161,1241.0,12.0,0.917
57162,1242.0,12.0,0.917
57163,1243.0,12.0,0.917
57164,1244.0,12.0,0.917
57165,1245.0,12.0,0.917
57166,1246.0,12.0,0.917
57167,1247.0,12.0,0.917
57168,1248.0,12.0,0.917
57169,1249.0,12.0,0.917
57170,1250.0,12.0,0.917
57171,1251.0,12.0,0.917
57172,1252.0,12.0,0.917
57173,1253.0,12.0,0.917
57174,1254.0,12.0,0.917
57175,1255.0,12.0,0.917
57176,1256.0,12.0,0.917
57177,1257.0,12.0,0.917
57178,1258.0,12.0,0.917
57179,1259.0,12.0,0.917
57180,1300.0,12.0,0.917
57181,1301.0,12.0,0.917
57182,1302.0,12.0,0.917
57183,1303.0,12.0,0.917
57184,1304.0,12.0,0.917
57185,1305.0,12.0,0.917
57186,1306.0,12.0,0.917
57187,1307.0,12.0,0.917
57188,1308.0,12.0,0.917
57189,1309.0,12.0,0.917
57190,1310.0,12.0,0.917
57191,1311.0,12.0,0.917
57192,1312.0,12.0,0.917
57193,1313.0,12.0,0.917
57194,1314.0,12.0,0.917
57195,1315.0,12.0,0.917
57196,1316.0,12.0,0.917
57197,1317.0,12.0,0.917
57198,1318.0,12.0,0.917
57199,1319.0,12.0,0.917
57200,1320.0,12.0,0.917
57201,1321.0,12.0,0.917
57202,1322.0,12.0,0.917
57203,1323.0,12.0,0.917
57204,1324.0,12.0,0.917
57205,1325.0,12.0,0.917
57206,1326.0,12.0,0.917
57207,1327.0,12.0,0.917
57208,1328.0,12.0,0.917
57209,1329.0,12.0,0.917
57210,1330.0,12.0,0.917
57211,1331.0,12.0,0.917
57212,1332.0,12.0,0.917
57213,1333.0,12.0,0.917
57214,1334.0,12.0,0.917
57215,1335.0,12.0,0.917
57216,1336.0,12.0,0.917
57217,1337.0,12.0,0.917
57218,1338.0,12.0,0.917
57219,1339.0,12.0,0.917
57220,1340.0,12.0,0.917
57221,1341.0,12.0,0.917
57222,1342.0,12.0,0.917
57223,1343.0,12.0,0.917
57224,1344.0,12.0,0.917
57225,1345.0,12.0,0.917
57226,1346.0,12.0,0.917
57227,1347.0,12.0,0.917
57228,1348.0,12.0,0.917
57229,1349.0,12.0,0.917
57230,1350.0,12.0,0.917
57231,1351.0,12.0,0.917
57232,1352.0,12.0,0.917
57233,1353.0,12.0,0.917
57234,1354.0,12.0,0.917
57235,1355.0,12.0,0.917
57236,1356.0,12.0,0.917
57237,1357.0,12.0,0.917
